No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000472	19531220175602	1953.12.20	17:56:02.00	35.9900	27.7700	040.0	5.1	5.1	0.0		0.0	0.0	Ke	RODOS ADASI (AKDENIZ)
000473	19531008102659	1953.10.08	10:26:59.90	40.0200	38.3700	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	YUNLUCE-AKINCILAR (SIVAS) [South East  1.9 km]
000474	19530907035904	1953.09.07	03:59:04.10	41.0900	33.0100	040.0	6.0	5.8	5.7	6.0	6.0	5.7	Ke	SOGANLI-OVACIK (KARABÜK) [South West  1.9 km]
000475	19530905010818	1953.09.05	01:08:18.00	35.5000	28.0000	015.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDENIZ
000476	19530722150937	1953.07.22	15:09:37.70	39.2400	28.4300	010.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	DUVERTEPE-SINDIRGI (BALIKESIR) [North East  0.5 km]
000477	19530618054411	1953.06.18	05:44:11.80	41.8000	26.5500	030.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	YOLUSTU- (EDIRNE) [North West  0.9 km]
000478	19530603160531	1953.06.03	16:05:31.30	40.2800	28.5300	020.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	SUBASI-KARACABEY (BURSA) [North West  1.3 km]
000479	19530502183744	1953.05.02	18:37:44.30	38.5100	26.5500	060.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	EGLENHOCA-KARABURUN (IZMIR) [South West  4.0 km]
000480	19530502054155	1953.05.02	05:41:55.90	38.4800	26.6700	040.0	5.2	5.0	4.9	5.2	5.0	5.0	Ke	IZMIR KÖRFEZI (EGE DENIZI)
000481	19530501200645	1953.05.01	20:06:45.10	38.4100	26.7500	070.0	5.0	4.9	4.9	5.0	4.9	4.9	Ke	IZMIR KÖRFEZI (EGE DENIZI)
000482	19530324211736	1953.03.24	21:17:36.00	37.0200	37.0000	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKBAYIR-SAHINBEY (GAZIANTEP) [North West  2.7 km]
000483	19530323052248	1953.03.23	05:22:48.10	39.3700	41.2800	050.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	BESIKKAYA-VARTO (MUS) [North 8.4 km]
000484	19530319211358	1953.03.19	21:13:58.10	39.8800	27.3500	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	BASKOZ-YENICE (ÇANAKKALE) [North West  0.9 km]
000485	19530318211809	1953.03.18	21:18:09.90	39.9600	27.5900	030.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	SOGUTKOY-GONEN (BALIKESIR) [North East  2.8 km]
000486	19530318202003	1953.03.18	20:20:03.00	40.0000	27.4000	030.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	BALLICAY-YENICE (ÇANAKKALE) [North East  0.5 km]
000487	19530318190616	1953.03.18	19:06:16.10	39.9900	27.3600	010.0	7.2	6.7	6.7	6.8	7.2	6.6	Ke	SOGUCAK-YENICE (ÇANAKKALE) [South West  2.3 km]
000488	19530214084318	1953.02.14	08:43:18.30	35.6800	26.9000	100.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	AKDENIZ
000489	19521022170048	1952.10.22	17:00:48.50	37.2500	35.6500	070.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	IMAMOGLU (ADANA) [South West  1.3 km]
000490	19521022041503	1952.10.22	04:15:03.00	36.8300	27.6000	040.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000491	19521003113018	1952.10.03	11:30:18.00	41.3000	43.6000	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	GÜRCISTAN
000492	19520609144839	1952.06.09	14:48:39.60	36.8300	27.6400	020.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	GÖKOVA KÖRFEZI (AKDENIZ)
000493	19520319012728	1952.03.19	01:27:28.60	39.6000	28.6400	040.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	DURSUNBEY (BALIKESIR) [North East  1.9 km]
000494	19520313063001	1952.03.13	06:30:01.80	41.0200	28.1400	011.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	MARMARA DENIZI
000495	19520103060355	1952.01.03	06:03:55.20	39.9500	41.6700	040.0	5.8	5.6	5.6	5.8	5.8	5.6	Ke	PASINLER (ERZURUM) [South 3.0 km]
000496	19511213204603	1951.12.13	20:46:03.40	40.0600	26.2000	050.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	SEDDULBAHIR-ECEABAT (ÇANAKKALE) [North East  2.1 km]
000497	19511105134354	1951.11.05	13:43:54.00	36.0000	29.0000	030.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000498	19510915225212	1951.09.15	22:52:12.70	40.1500	28.0200	040.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	KIZIKSA-MANYAS (BALIKESIR) [North East  4.6 km]
000499	19510814184607	1951.08.14	18:46:07.80	41.0800	33.1800	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	CERCILER-ARAC (KASTAMONU) [South West  1.6 km]
000500	19510813183333	1951.08.13	18:33:33.60	40.8800	32.8700	010.0	6.9	6.5	6.4	6.6	6.9	6.4	Ke	KUZOREN-CERKES (ÇANKIRI) [South East  2.8 km]
000501	19510408213813	1951.04.08	21:38:13.10	36.5800	35.8500	050.0	5.8	5.6	5.6	5.8	5.8	5.6	Ke	ISKENDERUN KÖRFEZI (AKDENIZ)
000502	19510202235922	1951.02.02	23:59:22.50	36.8300	30.5400	120.0	5.4	5.4	0.0		0.0	0.0	Ke	HACISEKILILER-KONYAALTI (ANTALYA) [South East  2.7 km]
000503	19501228223132	1950.12.28	22:31:32.80	35.5100	27.2600	070.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000504	19501128175323	1950.11.28	17:53:23.70	39.7300	28.0500	040.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	KARAKAYA- (BALIKESIR) [South East  2.3 km]
000505	19501108100801	1950.11.08	10:08:01.50	38.2700	39.1600	050.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	UCPINAR-CUNGUS (DIYARBAKIR) [North West  1.5 km]
000506	19500904121712	1950.09.04	12:17:12.40	41.2800	34.2500	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	HOCA-TASKOPRU (KASTAMONU) [North East  2.0 km]
000507	19500827220312	1950.08.27	22:03:12.90	39.3800	41.3400	060.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	TASLIYAYLA-VARTO (MUS) [North East  10.3 km]
000508	19500530095241	1950.05.30	09:52:41.10	35.6700	27.4100	050.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000509	19500509092010	1950.05.09	09:20:10.60	38.2400	38.3200	070.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	KOZLUK-YESILYURT (MALATYA) [North East  2.1 km]
000510	19500503071348	1950.05.03	07:13:48.30	38.6700	27.0600	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	YANIKKOY-MENEMEN (IZMIR) [North West  2.7 km]
000511	19500204093052	1950.02.04	09:30:52.00	39.5000	40.6000	030.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	KASIKLI-YEDISU (BINGOL) [North East  3.4 km]
000512	19500102211500	1950.01.02	21:15:00.00	39.3000	41.0000	030.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	KARLIOVA (BINGOL) [North West  1.3 km]
000513	19491123165105	1949.11.23	16:51:05.40	38.7500	26.3600	060.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	EGE DENIZI
000514	19491013102839	1949.10.13	10:28:39.40	36.7500	44.4700	070.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	ANADAG-SEMDINLI (HAKKARI) [South East  31.8 km]
000515	19490817204532	1949.08.17	20:45:32.50	39.5800	40.5700	060.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	ILISU-TERCAN (ERZINCAN) [South West  5.1 km]
000516	19490817203800	1949.08.17	20:38:00.00	39.6000	40.6000	040.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	ILISU-TERCAN (ERZINCAN) [South 2.3 km]
000517	19490817184419	1949.08.17	18:44:19.80	39.5700	40.6200	040.0	6.7	6.3	6.3	6.5	6.7	6.2	Ke	YAYLIM-TERCAN (ERZINCAN) [North West  2.7 km]
000518	19490723150333	1949.07.23	15:03:33.20	38.5700	26.2900	010.0	6.6	6.2	6.2	6.4	6.6	6.1	Ke	KÜÇÜKBAHÇE AÇIKLARI-IZMIR (EGE DENIZI)
000519	19490707122114	1949.07.07	12:21:14.10	35.9200	27.3400	060.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000520	19490513201407	1949.05.13	20:14:07.00	40.9400	32.7100	020.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	INCEBOGAZ-ESKIPAZAR (KARABÜK) [West 0.3 km]
000521	19490425230921	1949.04.25	23:09:21.00	38.2700	38.9900	080.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	GOKCE-DOGANYOL (MALATYA) [South West  1.5 km]
000522	19490205002822	1949.02.05	00:28:22.40	39.8900	29.3500	040.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	SORGUN-KELES (BURSA) [North East  2.6 km]
000523	19481113044450	1948.11.13	04:44:50.40	40.2300	29.0200	060.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	NILUFER (BURSA) [North East  4.1 km]
000524	19481019030437	1948.10.19	03:04:37.60	35.6300	27.6500	080.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDENIZ
000525	19481018090000	1948.10.18	09:00:00.10	35.6400	27.1800	040.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	AKDENIZ
000526	19480818190611	1948.08.18	19:06:11.90	38.5100	39.2500	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	GOZEBASI- (ELAZIG) [South East  1.0 km]
000527	19480810132709	1948.08.10	13:27:09.40	38.4800	28.9400	080.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	DEREKOY-ESME (USAK) [South 1.0 km]
000528	19480726112633	1948.07.26	11:26:33.40	35.6500	27.2800	060.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000529	19480430145052	1948.04.30	14:50:52.20	36.0500	31.1400	080.0	5.8	5.6	5.6	5.8	5.8	5.6	Ke	AKDENIZ
000530	19480329023302	1948.03.29	02:33:02.40	35.6400	27.2800	080.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	AKDENIZ
000531	19480215175506	1948.02.15	17:55:06.10	35.7200	27.2200	080.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	AKDENIZ
000532	19480212222120	1948.02.12	22:21:20.80	35.7700	27.4500	100.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	AKDENIZ
000533	19480211223124	1948.02.11	22:31:24.00	35.5000	27.2000	015.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AKDENIZ
000534	19480210155859	1948.02.10	15:58:59.10	35.3500	27.5600	070.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000535	19480209125818	1948.02.09	12:58:18.60	35.4100	27.2000	030.0	7.2	6.7	6.7	6.8	7.2	6.6	Ke	AKDENIZ
000536	19471219173117	1947.12.19	17:31:17.80	40.7100	32.8200	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	KISAC-CERKES (ÇANKIRI) [South West  0.6 km]
000537	19471209234003	1947.12.09	23:40:03.00	36.5200	34.3400	010.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	ERDEMLI AÇIKLARI-MERSIN (AKDENIZ)
000538	19470727200915	1947.07.27	20:09:15.60	39.9600	40.7900	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	BUYUKGECIT-ASKALE (ERZURUM) [South East  1.4 km]
000539	19470419173914	1947.04.19	17:39:14.50	37.8000	43.3100	040.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDOGU-GURPINAR (VAN) [South West  7.9 km]
000540	19461003153746	1946.10.03	15:37:46.50	39.5000	44.1200	050.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	YENIHARMAN-DOGUBAYAZIT (AGRI) [North East  3.6 km]
000541	19460716194530	1946.07.16	19:45:30.50	38.6300	31.1500	040.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	EBER-CAY (AFYONKARAHISAR) [North East  3.9 km]
000542	19460531031250	1946.05.31	03:12:50.00	39.2900	41.2100	060.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	KARTALDERE-VARTO (MUS) [South West  0.6 km]
000543	19460412073659	1946.04.12	07:36:59.00	36.2400	26.6900	080.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
000544	19460221154312	1946.02.21	15:43:12.20	38.2400	31.7900	060.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	SEBILLER-ILGIN (KONYA) [East 2.0 km]
000545	19460121112532	1946.01.21	11:25:32.10	41.0500	33.4800	060.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	BALCI-ILGAZ (ÇANKIRI) [North East  0.6 km]
000546	19451120062757	1945.11.20	06:27:57.80	38.6300	43.3300	010.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	YENIKOSK- (VAN) [South West  2.9 km]
000547	19451026135651	1945.10.26	13:56:51.00	41.5400	33.2900	050.0	5.8	5.5	5.5	5.8	5.7	5.5	Ke	BOYALICA-DADAY (KASTAMONU) [West 1.0 km]
000548	19450827162656	1945.08.27	16:26:56.70	36.1300	26.6100	162.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDENIZ
000549	19450729085649	1945.07.29	08:56:49.00	38.0000	43.0000	030.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	CILGA-CATAK (VAN) [South East  4.7 km]
000550	19450721013340	1945.07.21	01:33:40.10	38.4100	43.7600	060.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	CEVIZALAN-GURPINAR (VAN) [West 3.5 km]
000551	19450607012041	1945.06.07	01:20:41.40	41.1700	33.2500	010.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	YUKARIOBA-ARAC (KASTAMONU) [South 1.5 km]
000552	19450320075856	1945.03.20	07:58:56.50	37.1100	35.7000	060.0	6.0	5.8	5.7	6.0	6.0	5.7	Ke	TATLIKUYU-CEYHAN (ADANA) [South West  1.5 km]
000553	19450308100710	1945.03.08	10:07:10.90	41.8500	32.4400	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKKONAK-AMASRA (BARTIN) [North West  8.4 km]
000554	19450302103943	1945.03.02	10:39:43.60	41.2000	33.4000	010.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	BELKAVAK-ARAC (KASTAMONU) [West 1.1 km]
000555	19450209022800	1945.02.09	02:28:00.00	40.5000	31.2000	030.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	ESENKAYA-MUDURNU (BOLU) [South East  2.4 km]
000556	19450115053000	1945.01.15	05:30:00.00	38.4000	44.2000	032.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	KOCBASI-SARAY (VAN) [West 3.9 km]
000557	19441018125404	1944.10.18	12:54:04.50	40.8900	33.4700	010.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	KAVAKLI-ILGAZ (ÇANKIRI) [North East  0.4 km]
000558	19441007213425	1944.10.07	21:34:25.40	39.2200	26.5800	010.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AYVALIK AÇIKLARI-BALIKESIR (EGE DENIZI)
000559	19441006072826	1944.10.06	07:28:26.20	39.3700	26.0600	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	BADEMLI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
000560	19441006023448	1944.10.06	02:34:48.70	39.4800	26.5600	040.0	6.8	6.4	6.3	6.5	6.8	6.3	Ke	EDREMIT KÖRFEZI (EGE DENIZI)
000561	19440930041319	1944.09.30	04:13:19.10	41.1100	34.8700	010.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	KARALARGUNEY-OSMANCIK (ÇORUM) [South West  0.8 km]
000562	19440817132809	1944.08.17	13:28:09.90	35.3700	26.4000	050.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	AKDENIZ
000563	19440809173638	1944.08.09	17:36:38.20	35.8400	27.0700	137.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	AKDENIZ
000564	19440720103729	1944.07.20	10:37:29.10	35.8700	27.1000	080.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
000565	19440717105359	1944.07.17	10:53:59.20	35.9100	42.5500	080.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	IRAK
000566	19440625065749	1944.06.25	06:57:49.50	38.9700	29.8700	040.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	OYSU-ALTINTAS (KÜTAHYA) [West 2.0 km]
000567	19440625041625	1944.06.25	04:16:25.60	38.7900	29.3100	040.0	6.0	5.8	5.7	6.0	6.0	5.7	Ke	GOKCEDAL- (USAK) [South West  1.0 km]
000568	19440527235231	1944.05.27	23:52:31.50	36.2300	27.2500	040.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	ONIKI ADALAR (AKDENIZ)
000569	19440405044043	1944.04.05	04:40:43.10	40.8400	31.1200	010.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	MAMURE- (DUZCE) [South East  0.8 km]
000570	19440210120526	1944.02.10	12:05:26.60	41.0000	32.3000	010.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	ILYASLAR-MENGEN (BOLU) [North 4.1 km]
000571	19440202033317	1944.02.02	03:33:17.10	40.7400	31.4400	040.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	ELMALIK- (BOLU) [North West  1.4 km]
000572	19440201212400	1944.02.01	21:24:00.00	41.4000	32.7000	010.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	INCECAY-SAFRANBOLU (KARABÜK) [North West  2.5 km]
000573	19440201060852	1944.02.01	06:08:52.30	40.7000	31.2700	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	SAMANDERE- (DUZCE) [North East  0.6 km]
000574	19440201032239	1944.02.01	03:22:39.90	40.7871	31.8723	010.0	7.2	6.7	6.7	6.8	7.2	6.6	Ke	ULUMESCIT-(BOLU)
000575	19440105074412	1944.01.05	07:44:12.10	36.4200	27.6700	070.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	ONIKI ADALAR (AKDENIZ)
000576	19440105050503	1944.01.05	05:05:03.00	36.4000	27.4000	150.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	KOS ADASI (AKDENIZ)
000577	19440102105900	1944.01.02	10:59:00.00	41.0000	33.7000	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	KAZANCI-ILGAZ (ÇANKIRI) [North West  0.5 km]
000578	19431207011901	1943.12.07	01:19:01.00	41.0000	35.6000	005.0	5.6	5.6	0.0		0.0	0.0	Ke	SEYHSAFI-HAVZA (SAMSUN) [West 1.0 km]
000579	19431127232937	1943.11.27	23:29:37.80	40.7800	33.9300	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	YAKAKOY-YAPRAKLI (ÇANKIRI) [West 0.5 km]
000580	19431126222040	1943.11.26	22:20:40.80	41.0500	33.7200	010.0	7.2	6.7	6.7	6.8	7.2	6.6	Ke	COMERT-ILGAZ (ÇANKIRI) [North West  2.2 km]
000581	19431120100159	1943.11.20	10:01:59.40	36.5500	28.3600	035.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
000582	19431115114308	1943.11.15	11:43:08.90	36.8100	28.8400	083.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	GURKOY-DALAMAN (MUGLA) [North 3.5 km]
000583	19431016130859	1943.10.16	13:08:59.50	36.4500	27.9400	120.0	5.8	5.6	5.6	5.8	5.8	5.6	Ke	AKDENIZ
000584	19430906163247	1943.09.06	16:32:47.40	40.2100	31.3500	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDERE-NALLIHAN (ANKARA) [North East  1.8 km]
000585	19430817132809	1943.08.17	13:28:09.90	35.3700	26.4000	050.0	5.5	5.5	0.0		0.0	0.0	Ke	AKDENIZ
000586	19430627100503	1943.06.27	10:05:03.70	35.0000	26.0000	130.0	6.1	6.1	0.0		0.0	0.0	Ke	AKDENIZ
000587	19430620164757	1943.06.20	16:47:57.20	40.8400	30.7300	010.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	KAHRAMAN-HENDEK (SAKARYA) [North 3.0 km]
000588	19430620153254	1943.06.20	15:32:54.00	40.8500	30.5100	010.0	6.6	6.2	6.2	6.4	6.6	6.1	Ke	TURKBEYLIKKISLA-SOGUTLU (SAKARYA) [South East  0.9 km]
000589	19430414081540	1943.04.14	08:15:40.90	39.6200	29.6400	040.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	GUMUSGOLCUK-TAVSANLI (KÜTAHYA) [North West  6.5 km]
000590	19430111115620	1943.01.11	11:56:20.40	36.5500	27.2600	026.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	ONIKI ADALAR (AKDENIZ)
000591	19421220140307	1942.12.20	14:03:07.80	40.8700	36.4700	010.0	7.0	6.5	6.5	6.7	7.0	6.4	Ke	ERDEMLI-ERBAA (TOKAT) [North West  2.8 km]
000592	19421211023918	1942.12.11	02:39:18.00	40.7600	34.8300	040.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	KUYUMCU-LACIN (ÇORUM) [South West  3.1 km]
000593	19421202190427	1942.12.02	19:04:27.10	41.0400	34.8800	020.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	TEKMEN-OSMANCIK (ÇORUM) [North West  1.4 km]
000594	19421121140153	1942.11.21	14:01:53.10	40.8200	34.4400	080.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKCASU-ISKILIP (ÇORUM) [East 1.0 km]
000595	19421115170122	1942.11.15	17:01:22.90	39.5500	28.5800	010.0	6.1	5.8	5.8	6.0	6.1	5.8	Ke	CATALCAM-DURSUNBEY (BALIKESIR) [North East  1.5 km]
000596	19421028024152	1942.10.28	02:41:52.90	39.4600	27.7900	010.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	TURNALAR- (BALIKESIR) [North West  1.0 km]
000597	19421028022253	1942.10.28	02:22:53.10	39.1000	27.8000	050.0	6.0	5.8	5.7	6.0	6.0	5.7	Ke	KARAKURT-KIRKAGAC (MANISA) [South West  1.7 km]
000598	19421028003151	1942.10.28	00:31:51.70	39.2700	28.1900	010.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	CAYGOREN-SINDIRGI (BALIKESIR) [North West  2.2 km]
000599	19420901094215	1942.09.01	09:42:15.40	35.4800	26.9400	010.0	5.8	5.5	5.5	5.8	5.7	5.5	Ke	AKDENIZ
000600	19420621043839	1942.06.21	04:38:39.40	36.1200	27.2000	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000601	19420616054234	1942.06.16	05:42:34.40	40.8000	27.8000	020.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	MARMARA DENIZI
000602	19420205011558	1942.02.05	01:15:58.50	38.8400	27.7400	010.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	KAPAKLI-AKHISAR (MANISA) [South 3.3 km]
000603	19420202170518	1942.02.02	17:05:18.00	35.0000	28.0000	015.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	AKDENIZ
000604	19411213061605	1941.12.13	06:16:05.30	37.1300	28.0600	030.0	6.5	6.1	6.1	6.3	6.5	6.1	Ke	DAGPINAR- (MUGLA) [North 4.1 km]
000605	19411202050256	1941.12.02	05:02:56.00	37.5000	41.0000	030.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	YENILMEZ-SAVUR (MARDIN) [South East  1.2 km]
000606	19411112100459	1941.11.12	10:04:59.20	39.7400	39.4300	070.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	YENIKOY- (ERZINCAN) [North East  1.5 km]
000607	19411108121600	1941.11.08	12:16:00.00	39.7000	39.7000	030.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	UZUMLU (ERZINCAN) [South 1.2 km]
000608	19411108000001	1941.11.08	00:00:01.00	39.7400	39.5000	005.0	6.0	6.0	0.0		0.0	0.0	Ke	ERZINCAN [North East  0.9 km]
000609	19410921224031	1941.09.21	22:40:31.10	37.5000	28.2900	070.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	YESILKOY-KAVAKLIDERE (MUGLA) [North West  2.1 km]
000610	19410910215356	1941.09.10	21:53:56.60	39.4500	43.3200	020.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	YANKAYA-TASLICAY (AGRI) [South West  3.3 km]
000611	19410713153936	1941.07.13	15:39:36.80	37.6600	26.0900	060.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	ONIKI ADALAR (AKDENIZ)
000612	19410623080038	1941.06.23	08:00:38.40	37.9500	27.8100	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	KARAGOZLER-INCIRLIOVA (AYDIN) [North East  2.1 km]
000613	19410523230047	1941.05.23	23:00:47.80	37.2200	28.3500	048.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	MUGLA (MUGLA) [North West  1.3 km]
000614	19410523223415	1941.05.23	22:34:15.20	37.1300	28.3800	040.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	GULAGZI- (MUGLA) [South East  3.1 km]
000615	19410523195158	1941.05.23	19:51:58.50	37.0700	28.2100	040.0	6.0	5.8	5.7	6.0	6.0	5.7	Ke	KIRAN- (MUGLA) [North East  1.1 km]
000616	19410427130132	1941.04.27	13:01:32.30	39.6800	35.3100	060.0	5.8	5.5	5.5	5.8	5.7	5.5	Ke	BAHADIN-SORGUN (YOZGAT) [North East  1.0 km]
000617	19410120033707	1941.01.20	03:37:07.00	35.0000	34.0000	100.0	6.5	6.1	6.1	6.3	6.5	6.1	Ke	KIBRIS-GAZIMAGUSA
000618	19410109181334	1941.01.09	18:13:34.10	38.0300	27.4000	070.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	BELEVI-SELCUK (IZMIR) [North West  4.7 km]
000619	19401220051800	1940.12.20	05:18:00.00	38.3000	38.3000	010.0	5.8	5.4	5.5	5.4	5.8	5.5	Ke	GUNDUZBEY-YESILYURT (MALATYA) [North East  3.9 km]
000620	19401018122541	1940.10.18	12:25:41.00	39.6000	42.2000	015.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	TOSUNLU-KARAYAZI (ERZURUM) [North 5.8 km]
000621	19401011013712	1940.10.11	01:37:12.60	40.8100	33.3000	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	CUKURCA-KURSUNLU (ÇANKIRI) [South West  1.6 km]
000622	19400923193028	1940.09.23	19:30:28.20	38.9600	39.3200	080.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	SOGUTLUTEPE-PERTEK (TUNCELI) [South East  1.3 km]
000623	19400816182323	1940.08.16	18:23:23.00	35.9000	30.4000	010.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000624	19400816160223	1940.08.16	16:02:23.00	35.8000	30.5000	040.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
